0 0
0.00487362 0.00390855
0.00393107 -0.000373162
0.00179504 -0.00398575
-0.00183042 0.00348392
-0.00195588 0.00687776
-0.000727022 -0.00167923
0.00355147 -0.00348392
0.00412408 0.00165993
-0.0043171 -0.00110983
-0.00543658 -0.00128033
-0.00482215 -0.00167279
-0.00419807 0.000373162
-0.00107767 0.00531112
-0.00116774 0.00414017
-0.00221002 0.00657215
0.000849265 -0.00182077
0.000376379 -0.00224219
-0.00138971 0.00470312
0.00185294 -0.00429136
-0.00405331 -0.00280836
-0.0017693 -0.00210386
0.000601562 -0.00530469
-0.0054784 0.000128676
-0.00179504 0.00410478
0.00467096 0.00342601
0.00260248 -0.0043557
0.000318474 -0.00193336
-0.000865349 0.00506664
-0.0054977 0.000347426
0.00294669 -0.00114522
0.0034421 0.00306572
-0.000672335 0.0052886
6.43382e-06 0.00468704
-0.00497978 0.000846048
-0.00206204 -0.00469347
0.00119991 -0.000688419
-0.000714154 0.00694531
0.00101976 0.00387638
0.00469991 -0.000440717
0.0024352 0.00452941
-0.00178217 0.000414982
0.00189476 -0.0057068
0.00480285 0.000817096
0.000878217 0.00481893
0.00353539 0.000762408
0.00576792 -0.00165671
0.00459053 -0.00069807
0.00513097 -0.00128355
0.00492187 -0.00120312
0.00493474 -0.00123851
0.00498621 -0.00132858
0.00488971 -0.00128998
0.00500551 -0.00123529
0.00489614 -0.00152482
0.00499265 -0.000669118
0.00496369 -0.00256388
0.00443934 0.00128676
0.000871783 0.00411443
-0.00210064 -0.00394393
0.0047932 -0.00389246
-0.000601562 0.00190763
-0.00334237 -9.65073e-05
0.00555561 -0.00136719
0.00264108 0.0046034
-0.00182077 -0.00201057
-0.00213281 -0.00503125
-0.0030432 -0.00456801
-0.00194623 -0.00356112
0.00243199 0.00423667
-0.000646599 -0.0021489
-0.00463235 -0.00230331
-0.00382169 0.00464522
-0.00442969 0.00145404
-0.00357721 -0.00361259
0.00411765 -0.00396645
-0.000640165 0.000334559
-0.00307215 0.00354182
0.00290487 0.00407261
-0.00322013 0.00277298
-0.00649173 0.0027955
0.00153768 0.00315579
0.000382812 0.00460662
-0.00366085 0.00203309
0.00356112 -0.002892
-0.000685202 0.00167923
-0.00627941 0.000955423
0.000189798 -0.00577757
0.00315579 -0.00200735
-0.00284053 0.00348713
-0.00513419 -0.00239982
0.000710937 -0.000334559
0.0041659 0.00294026
0.00320726 -0.00472243
0.0032909 -0.00441039
0.00369945 0.00290487
0.00407261 -0.000752757
0.00167923 -0.00267325
-0.00384099 0.00460662
-0.00375092 0.00380239
0.00284375 0.00323943
0.00116774 0.00330055
-0.00487362 0.00441039
-0.00226471 0.0031204
0.0028341 -0.0032523
0.00310432 -0.00463557
0.00361581 -0.00307215
0.00118382 -0.00473529
-0.00460983 -0.00195267
-0.00324586 0.00407583
0.00146691 -0.00227436
0.00398254 -0.00208456
0.00433318 0.00449403
0.00426241 0.00130285
0.00313649 -0.00370267
-0.00368658 -0.00417233
-0.00303998 0.00237086
-0.00313327 0.0033295
-0.00420129 -0.00290165
0.00231296 -0.00440717
-0.00383456 -0.00309467
-0.000212316 0.000276654
0.00449081 0.00269256
-0.00299816 0.00487684
-0.00192693 0.00509559
0.000659467 -0.00275689
0.00407261 -0.00276011
0.00339706 0.00435248
-0.00275046 0.00384421
-0.00486397 -0.00144439
0.00017693 -0.00388281
0.00276654 -0.00562316
0.000743107 -0.00204596
-0.00188189 0.00536581
-0.00241912 0.00461949
0.00507307 0.00280515
-0.000929687 -0.00111949
-0.00323621 0.000205882
0.00575184 0.000363511
0.000948989 -0.00512132
1.93015e-05 0.00267004
-0.00373483 0.00338419
-0.00290487 -0.00181112
0.00601241 0.00127068
0.00501517 0.000662684
0.00236443 -0.00369945
-0.00324908 -0.00406939
-0.00408869 0.00213925
-0.000511489 0.00455836
-0.00424311 -0.000205882
-0.0072091 -0.000974724
0.00182399 0.000109375
0.00285983 0.000646599
-0.00549127 -0.000984375
-0.000855698 -0.00481572
0.00632445 -0.00156985
-0.00140901 0.00153768
-0.00393428 -0.00235156
-2.89522e-05 -0.00467739
-0.00488005 -0.000534007
0.00122243 0.000492188
0.00809697 -0.000517923
0.000920037 0.000382812
-0.00490579 -0.000305607
-0.000765625 -0.00420772
5.79044e-05 -0.00678125
-0.000276654 0.0013318
0.00057261 0.00342279
-0.000842831 -0.00604458
-0.000730239 -0.00554917
0.000228401 0.00326195
0.00257353 0.00296921
0.00623759 -0.00219072
0.00385708 -0.000334559
-0.00415625 0.00143474
-0.00383456 -0.00417233
0.00376379 -0.00271829
0.00310754 -0.00215533
-0.00147335 -0.00445221
0.00120312 0.00409191
0.00175965 0.00589338
0.0026636 0.00140257
0.00575505 -0.00272472
0.00413695 -0.000878217
0.00214246 0.00486719
0.00346461 -0.000694853
0.00514062 0.000955423
-0.00141544 0.00514706
-0.00400827 0.00106158
0.0047932 -0.00121599
-0.000849265 -0.00504733
0.000405331 4.18199e-05
0.000157629 0.00534972
-0.00437822 0.00095864
0.00467096 -0.00156985
-0.00228722 0
-0.00256066 0.00513741
0.00303998 0.00155699
-0.00353217 -0.00450368
-0.00474816 0.00160524
0.0012546 0.00458088
-0.00017693 0.00338741
-0.00598989 0.00196553
-0.00340993 0.00274724
0.00198805 0.00490257
0.00465809 -0.00210064
0.00288235 0.00116452
0.00377987 0.00292096
0.00336811 -0.00316222
-0.00303355 0.00242555
-0.00618934 0.004108
0.00195267 -0.000376379
0.00186903 -0.00374127
-0.00285018 -0.0039568
0.00357721 -0.00240625
5.14706e-05 -0.00518888
-0.00604136 0.000797794
-0.000897518 0.00121921
0.00414017 -0.00271186
0.00287914 0.00378952
0.00496369 -0.00103906
-0.00123851 -0.00179825
-0.00187224 0.00570358
0.00356112 0.00226792
-0.00361903 -0.00330699
0.00136397 0.00143474
0.00480285 0.00411121
0.00373483 0.00315901
0.00356434 0.00286305
-0.00367371 -0.00248024
-0.00425276 -0.00459375
-0.00389246 0.00151838
-0.00139936 0.00256388
0.00342923 -0.00476425
0.00271186 -0.00446186
0.00415625 0.00205882
0.00320726 0.000286305
0.00335846 -0.00565533
0.00230974 -0.00291452
-0.00302711 0.00357077
0.00270864 0.00350643
0.00187546 0.00300138
-0.00450368 0.00462592
-0.00160202 0.0039375
0.00343888 0.00262178
0.00602849 0.00331342
-0.00118704 -0.000167279
-0.00331985 -0.00333272
0.00328125 -0.0043364
0.00275368 -0.00491544
-0.00120956 0.00312362
-0.00388603 0.00116452
-0.0041659 -0.00200092
-0.00204917 0.00541406
-0.00145083 0.00490901
-0.00588373 -0.00113879
0.00145726 -0.000289522
0.00257031 0.00192693
-0.00514706 -0.00265717
0.00145726 -0.00489936
-0.000482537 0.00209421
-0.00164062 0.00623759
-0.00259605 0.00273437
-0.00465809 -0.00211673
0.00148621 -0.0047932
-0.00306572 -0.0023773
-0.00552665 -0.00124816
-0.00490257 -0.00149908
-0.00451333 -0.00167601
0.000836397 -0.00443934
0.00153125 -0.00575184
0.00220358 -0.00143153
0.006392 0.0019398
0.00362868 0.000862132
-0.00427849 -0.000450368
-0.0019784 -0.00528217
0.00490257 -0.00101654
0.00320726 -0.000501838
0.000971507 -0.00495726
0.00489292 0.000662684
0.00192371 -0.00317831
-0.000331342 -0.00575184
0.00034421 -0.00486397
0.000270221 -0.00482537
0.00503447 0.000102941
0.00475781 -3.86029e-05
0.00597059 0.00069807
0.00293061 -0.00172426
0.000199449 -0.00496369
0.00539476 3.5386e-05
-0.00286949 -0.000579044
-0.00328768 0.00295312
-2.89522e-05 0.00411765
-0.00592233 -0.000591912
-0.00504412 0.000456801
-0.00193658 -0.00457445
0.00326517 -0.00228079
0.00427206 -0.000932904
-0.00134467 -0.00511167
-0.00440074 -0.000337776
-0.00607675 0.00221002
-0.00190119 -0.0037863
-0.00227757 -0.0030625
-0.00484789 0.000730239
-0.000977941 -0.00473208
-0.00500551 -0.000907169
9.00735e-05 0.00142831
0.00467417 -0.00307215
-0.00235478 -0.00478998
-0.00149265 -0.00534329
0.00333594 -0.00162454
0.00575505 -0.00154412
0.00356434 0.00053079
0.00107767 0.00530147
0.0018079 0.00468382
0.000279871 0.00556526
0.0048704 0.00139292
0.00151838 -0.00130607
-0.00448116 0.00176287
0.00420772 -0.00109375
0.00124494 -0.0047932
-0.00509237 -0.00199449
-0.00284697 0.00357399
0.0024159 0.00421737
0.00512132 -0.00116131
-0.0013125 -0.00524357
0.000244485 -6.11213e-05
0.00102941 0.0056875
-0.00498621 0.000932904
-0.00300781 -0.00420772
0.00195267 0.00128355
0.00213603 0.00674265
0.00371553 0.00113879
0.00351287 -0.00218107
-0.00385064 0.00251562
-0.00337454 -0.0019784
-0.00292096 -0.00556204
-0.00107767 -0.00328768
0.00481893 -0.00279871
0.00400505 -0.00209099
0.00455515 -0.00407583
0.00288557 0.00227114
0.00360294 0.0023966
0.0035386 -0.00270542
-0.0037863 0.00248989
-0.00333594 -0.0010841
-0.00354504 -0.00667188
-0.00119347 -0.000434283
0.00307858 0.00340349
-0.00247381 -0.00320726
-0.00542693 -0.00441682
0.00189476 -0.00320083
0.00147978 -0.00356434
-0.00347105 -0.00360616
0.00308502 -0.00442004
0.0038796 0.00336489
0.00380882 -0.000884651
0.00170496 -0.00184007
-0.00404366 0.00362868
-0.00325873 -0.00351608
-0.00478998 0.00200735
0.00144118 0.00119991
0.00121278 -0.00529504
-0.00365441 -0.00288235
0.00289844 -0.00343566
-0.00091682 -0.00499586
-0.00588051 0.0017886
-0.000115809 0.0017114
0.00247381 -0.00383778
-0.00204596 0.00322013
-0.00514062 0.00494118
0.00251241 0.00262822
0.0016921 0.003767
-0.0026057 0.00390533
0.00412408 0.00268612
-0.00109053 0.00481572
-0.000678768 -0.000173713
0.00214568 -0.0047932
-0.00544623 -0.00228401
-0.00495726 -0.00240303
0.00303998 0.00013511
0.00196232 0.00546553
-0.00405974 0.00161167
-0.00413373 -0.00186259
-0.00295634 0.00464844
0.00249311 -0.00230974
-0.00239982 -0.00400827
-0.00297564 -0.00248989
0.00204274 -0.0043557
-0.00223575 0.00422059
0.00371875 0.00343566
0.000472886 -0.000328125
-0.00505055 -0.00301425
0.00305607 -0.00448437
0.00489936 0.0012546
-0.000675551 0.00442004
0.00111949 0.00391176
0.00539154 -0.00073989
0.000305607 -0.00492187
-0.00486397 -0.00204274
-0.00179825 0.00357077
-0.00196553 0.00540763
0.00108088 0.00403722
0.00434926 0.000701287
-0.00421094 -0.00135432
-0.00360937 0.00359972
0.00354182 0.00405974
0.00392463 -0.00130928
0.000482537 -0.0051921
0.000443934 -0.00550092
0.00424311 0.000205882
0.00370267 -0.00183686
-0.00166958 -0.00517923
-0.00486719 0.000340993
-0.00118704 0.00486075
0.00436857 0.00208134
0.00303676 -0.00234835
-0.000636949 -0.00632767
0.000469669 -0.00396002
0.000524357 0.00479642
-0.00533042 0.00135754
0.000466452 -0.000221967
0.00457445 -0.00128676
-0.000476103 -0.00518888
0.00421094 -0.000414982
0.0069807 0.000283088
-0.0013318 -0.000566176
-0.00424632 0.00151517
0.00095864 0.00532721
0.000971507 0.00611535
-0.00122564 -0.00445864
0.000887868 0.000665901
-0.000424632 0.00334881
-0.000234835 -0.00575184
0.00515028 -0.00104871
-0.00285662 0.000460018
-0.00272151 0.00295634
0.000936121 0.00470634
-0.0058773 0.000389246
-0.00522426 0.000569393
0.000106158 0.00522748
0.00026057 4.50368e-05
-0.0013318 -0.0061636
-0.00101976 -0.00471278
-0.00115165 -0.0050409
0.00295312 -0.0025671
0.00628906 0.000321691
0.00257996 -0.00320404
-0.00129642 -0.00411443
0.00102619 0.00356112
0.00220358 0.0074375
-0.000514706 -0.00236121
-0.00125781 -0.00215533
0.00236443 0.0048318
0.00462592 -0.00173713
0.00259283 0.00255423
0.00190763 0.0054591
0.00211029 0.0046227
0.00236765 0.00415303
0.00426884 -0.0022261
0.00363833 0.00279228
-0.00147656 0.0043364
-0.00514384 0.00149265
-0.00412086 0.00258961
-0.00428814 0.00220358
-0.00501517 0.0028727
-0.000456801 0.000119026
