5.52982e-05 -2.17537e-09
-5.67287e-05 3.35732e-08
1.77026e-05 -1.11165e-08
-1.86861e-05 6.10608e-09
5.90719e-05 -2.65153e-08
-6.55651e-06 -1.83662e-08
6.24359e-06 1.04819e-08
3.31476e-05 -9.43189e-09
-3.27379e-05 1.339e-08
-5.49853e-06 -5.53452e-08
6.04577e-05 -4.68172e-08
-6.07371e-05 9.31323e-10
2.18302e-05 5.44138e-08
-2.51979e-05 -5.2711e-08
6.85975e-05 4.29002e-08
-1.42381e-05 1.70834e-08
9.68575e-06 4.04258e-08
-4.92185e-05 5.73402e-09
5.51641e-05 4.02135e-08
-2.16663e-05 4.11106e-08
-3.36319e-05 1.09499e-08
3.73498e-05 3.27334e-09
-7.72104e-05 -3.57921e-09
7.35223e-05 2.0795e-08
-0.000111744 -7.05796e-09
6.45816e-05 5.56052e-09
-7.18758e-05 3.36463e-08
0.000112023 -1.33307e-08
-0.000105873 7.72724e-08
6.41495e-05 1.57526e-08
-0.000128314 1.24998e-08
0.00014285 -1.31709e-09
-0.000183839 -2.65221e-08
0.000172295 -4.41511e-08
-0.000128329 -3.65932e-08
0.000199512 -1.59649e-08
-0.000224158 -5.04101e-08
0.000266112 7.46975e-08
-0.000246231 -5.2606e-08
0.000198126 1.31846e-08
-0.000275597 1.08107e-08
0.000311211 -7.57019e-08
-0.000275046 -9.20274e-08
0.000240456 5.29577e-09
-0.000252351 -2.4534e-08
0.000220612 -2.4187e-08
-0.00026688 3.80838e-08
0.000308558 4.66049e-08
-0.00023865 -1.19543e-08
0.000119239 -2.38948e-08
-0.000164896 -3.52236e-08
0.000221152 -2.19591e-08
-0.000176683 1.65241e-08
-8.16584e-06 -4.14301e-08
0.000299603 -5.56052e-09
-0.000636093 9.17615e-10
0.000722636 1.63712e-08
-0.000776306 -1.31846e-08
0.00167346 1.8453e-08
-0.00471564 -1.4262e-08
0.0116001 4.99718e-08
-0.0231271 -5.98741e-09
0.0389228 2.11739e-08
-0.0584079 2.61158e-08
0.0104727 5.57264e-08
-0.37518 1.14087e-08
-0.300701 1.3737e-08
-0.137936 -4.56348e-08
-0.08323 4.14439e-08
-0.0264795 -3.60887e-08
0.410293 -5.58794e-08
0.234785 -6.28643e-08
0.242094 -1.5134e-08
-0.0614938 -5.68107e-08
0.0554252 4.51691e-08
-0.543052 8.3819e-09
0.397024 2.98023e-08
-0.160443 -1.95578e-08
-0.0790967 -8.61473e-09
0.0837547 3.72529e-09
-0.595928 -1.88593e-08
0.487226 -1.69099e-08
-0.292504 6.92169e-08
0.0911294 1.54673e-08
0.0405816 -9.55291e-09
-0.494024 1.53531e-08
0.272378 4.97619e-09
0.177882 -2.63829e-08
0.0606914 3.12723e-08
-0.0555296 -4.51417e-08
0.537269 5.46927e-09
-0.375937 1.4262e-08
0.126125 -3.81568e-08
0.0876612 2.42943e-08
0.0557993 -2.13474e-08
-0.539099 -4.71117e-08
0.382013 9.29266e-09
-0.134917 3.6527e-08
-0.0885496 4.1978e-09
-0.0140564 5.86185e-08
0.384055 1.40885e-08
0.282164 -2.74284e-08
0.16507 1.2267e-08
0.0632998 -5.50393e-08
-0.0168866 2.04435e-08
0.387047 3.69787e-09
0.279144 1.22807e-08
0.168061 1.76403e-08
0.0598683 5.90751e-09
-0.0127766 1.17876e-08
0.382413 -4.43749e-09
0.283786 1.06303e-08
0.163339 -4.04783e-08
0.0656929 -3.11355e-09
-0.0206065 3.10327e-08
0.39193 -1.2267e-08
0.274401 7.05346e-10
0.172668 -3.27334e-09
0.0507551 6.74935e-08
0.0125478 -1.95441e-08
0.321494 -2.56844e-08
0.414785 4.15899e-08
-0.17668 3.89879e-09
-0.0455027 2.92165e-10
-0.0237187 -1.83069e-08
-0.29541 5.90728e-08
